,price,gameNumber,topprize,overallodds,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameURL,gamePhoto_x,gameName,Winning Tickets At Start,Winning Tickets Unclaimed,topprizestarting,topprizeremain,gamePhoto_y,Total at start,Total remaining,Non-prize at start,Non-prize remaining,topprizeodds,Current Odds of Top Prize,Change in Current Odds of Top Prize,Current Odds of Any Prize,Change in Current Odds of Any Prize,Odds of Profit Prize,Starting Odds of Profit Prize,Change in Odds of Profit Prize,Probability of Winning Any Prize,Starting Probability of Winning Any Prize,Change in Probability of Any Prize,Probability of Winning Profit Prize,Starting Probability of Winning Profit Prize,Change in Probability of Profit Prize,StdDev of All Prizes,StdDev of Profit Prizes,Odds of Any Prize + 3 StdDevs,Odds of Profit Prize + 3 StdDevs,Max Tickets to Buy,Expected Value of Any Prize (as % of cost),Change in Expected Value of Any Prize,Expected Value of Profit Prize (as % of cost),Change in Expected Value of Profit Prize,Percent of Prizes Remaining,Percent of Profit Prizes Remaining,Ratio of Decline in Prizes to Decline in Losing Ticket,Photo,FAQ,About,Directory,Data Date,Days Since Start,Rank by Best Probability of Winning Any Prize,Rank by Best Probability of Winning Profit Prize,Rank by Least Expected Losses,Rank by Most Available Prizes,Rank by Best Change in Probabilities,Rank Average,Overall Rank,Rank by Cost,Stats Page
24,3.0,325,40000,3.4,,Yes,Yes,"Jan. 30, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/crossword-multiplier-2827/,https://static.coloradolottery.com/media/cache/aa/ac/aaac25546950fbc5c4eefcdafb0e5628.jpg,Crossword Multiplier➞,2473510,2473510,10,10,https://static.coloradolottery.com/media/cache/aa/ac/aaac25546950fbc5c4eefcdafb0e5628.jpg,8409934.0,8409934.0,5936424.0,5936424.0,840993.4,840993.4,0.0,3.4,0.0,10.6,10.598396995627024,0.0,0.29411764705882354,0.29411764705882354,0.0,0.09435389148119355,0.09435389148119355,0.0,0.02426372368860055,0.004928208223077342,13.737853524907884,67.63206985922382,11.0,0.34,0.0,0.3351262923109741,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/aa/ac/aaac25546950fbc5c4eefcdafb0e5628.jpg,,,,2026-04-18,443,130.5,138.5,6.5,,87.66666666666667,90.79166666666667,36.5,10.0,/colorado-statistics-for-each-scratcher-game
25,3.0,325,40000,3.4,,Yes,Yes,"Jan. 30, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/crossword-multiplier-2827/,https://static.coloradolottery.com/media/cache/aa/ac/aaac25546950fbc5c4eefcdafb0e5628.jpg,Crossword Multiplier➞,2473510,2473510,10,10,https://static.coloradolottery.com/media/cache/eb/b8/ebb81a26f105a5f6abf6fef50d2bbc30.jpg,8409934.0,8409934.0,5936424.0,5936424.0,840993.4,840993.4,0.0,3.4,0.0,10.6,10.598396995627024,0.0,0.29411764705882354,0.29411764705882354,0.0,0.09435389148119355,0.09435389148119355,0.0,0.02426372368860055,0.004928208223077342,13.737853524907884,67.63206985922382,11.0,0.34,0.0,0.3351262923109741,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/eb/b8/ebb81a26f105a5f6abf6fef50d2bbc30.jpg,,,,2026-04-18,443,130.5,138.5,6.5,,87.66666666666667,90.79166666666667,36.5,10.0,/colorado-statistics-for-each-scratcher-game
26,3.0,325,40000,3.4,,Yes,Yes,"Jan. 30, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/crossword-multiplier-2827/,https://static.coloradolottery.com/media/cache/aa/ac/aaac25546950fbc5c4eefcdafb0e5628.jpg,Crossword Multiplier➞,2473510,2473510,10,10,https://static.coloradolottery.com/media/cache/aa/ac/aaac25546950fbc5c4eefcdafb0e5628.jpg,8409934.0,8409934.0,5936424.0,5936424.0,840993.4,840993.4,0.0,3.4,0.0,10.6,10.598396995627024,0.0,0.29411764705882354,0.29411764705882354,0.0,0.09435389148119355,0.09435389148119355,0.0,0.02426372368860055,0.004928208223077342,13.737853524907884,67.63206985922382,11.0,0.34,0.0,0.3351262923109741,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/aa/ac/aaac25546950fbc5c4eefcdafb0e5628.jpg,,,,2026-04-18,443,130.5,138.5,6.5,,87.66666666666667,90.79166666666667,36.5,10.0,/colorado-statistics-for-each-scratcher-game
27,3.0,325,40000,3.4,,Yes,Yes,"Jan. 30, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/crossword-multiplier-2827/,https://static.coloradolottery.com/media/cache/aa/ac/aaac25546950fbc5c4eefcdafb0e5628.jpg,Crossword Multiplier➞,2473510,2473510,10,10,https://static.coloradolottery.com/media/cache/eb/b8/ebb81a26f105a5f6abf6fef50d2bbc30.jpg,8409934.0,8409934.0,5936424.0,5936424.0,840993.4,840993.4,0.0,3.4,0.0,10.6,10.598396995627024,0.0,0.29411764705882354,0.29411764705882354,0.0,0.09435389148119355,0.09435389148119355,0.0,0.02426372368860055,0.004928208223077342,13.737853524907884,67.63206985922382,11.0,0.34,0.0,0.3351262923109741,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/eb/b8/ebb81a26f105a5f6abf6fef50d2bbc30.jpg,,,,2026-04-18,443,130.5,138.5,6.5,,87.66666666666667,90.79166666666667,36.5,10.0,/colorado-statistics-for-each-scratcher-game
28,3.0,325,40000,3.4,,Yes,Yes,"April 8, 2024",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/crossword-multiplier-2826/,https://static.coloradolottery.com/media/cache/eb/b8/ebb81a26f105a5f6abf6fef50d2bbc30.jpg,Crossword Multiplier➞,2473510,2473510,10,10,https://static.coloradolottery.com/media/cache/aa/ac/aaac25546950fbc5c4eefcdafb0e5628.jpg,8409934.0,8409934.0,5936424.0,5936424.0,840993.4,840993.4,0.0,3.4,0.0,10.6,10.598396995627024,0.0,0.29411764705882354,0.29411764705882354,0.0,0.09435389148119355,0.09435389148119355,0.0,0.02426372368860055,0.004928208223077342,13.737853524907884,67.63206985922382,11.0,0.34,0.0,0.3351262923109741,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/aa/ac/aaac25546950fbc5c4eefcdafb0e5628.jpg,,,,2026-04-18,740,130.5,138.5,6.5,,87.66666666666667,90.79166666666667,36.5,10.0,/colorado-statistics-for-each-scratcher-game
29,3.0,325,40000,3.4,,Yes,Yes,"April 8, 2024",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/crossword-multiplier-2826/,https://static.coloradolottery.com/media/cache/eb/b8/ebb81a26f105a5f6abf6fef50d2bbc30.jpg,Crossword Multiplier➞,2473510,2473510,10,10,https://static.coloradolottery.com/media/cache/eb/b8/ebb81a26f105a5f6abf6fef50d2bbc30.jpg,8409934.0,8409934.0,5936424.0,5936424.0,840993.4,840993.4,0.0,3.4,0.0,10.6,10.598396995627024,0.0,0.29411764705882354,0.29411764705882354,0.0,0.09435389148119355,0.09435389148119355,0.0,0.02426372368860055,0.004928208223077342,13.737853524907884,67.63206985922382,11.0,0.34,0.0,0.3351262923109741,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/eb/b8/ebb81a26f105a5f6abf6fef50d2bbc30.jpg,,,,2026-04-18,740,130.5,138.5,6.5,,87.66666666666667,90.79166666666667,36.5,10.0,/colorado-statistics-for-each-scratcher-game
30,3.0,325,40000,3.4,,Yes,Yes,"April 8, 2024",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/crossword-multiplier-2826/,https://static.coloradolottery.com/media/cache/eb/b8/ebb81a26f105a5f6abf6fef50d2bbc30.jpg,Crossword Multiplier➞,2473510,2473510,10,10,https://static.coloradolottery.com/media/cache/aa/ac/aaac25546950fbc5c4eefcdafb0e5628.jpg,8409934.0,8409934.0,5936424.0,5936424.0,840993.4,840993.4,0.0,3.4,0.0,10.6,10.598396995627024,0.0,0.29411764705882354,0.29411764705882354,0.0,0.09435389148119355,0.09435389148119355,0.0,0.02426372368860055,0.004928208223077342,13.737853524907884,67.63206985922382,11.0,0.34,0.0,0.3351262923109741,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/aa/ac/aaac25546950fbc5c4eefcdafb0e5628.jpg,,,,2026-04-18,740,130.5,138.5,6.5,,87.66666666666667,90.79166666666667,36.5,10.0,/colorado-statistics-for-each-scratcher-game
31,3.0,325,40000,3.4,,Yes,Yes,"April 8, 2024",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/crossword-multiplier-2826/,https://static.coloradolottery.com/media/cache/eb/b8/ebb81a26f105a5f6abf6fef50d2bbc30.jpg,Crossword Multiplier➞,2473510,2473510,10,10,https://static.coloradolottery.com/media/cache/eb/b8/ebb81a26f105a5f6abf6fef50d2bbc30.jpg,8409934.0,8409934.0,5936424.0,5936424.0,840993.4,840993.4,0.0,3.4,0.0,10.6,10.598396995627024,0.0,0.29411764705882354,0.29411764705882354,0.0,0.09435389148119355,0.09435389148119355,0.0,0.02426372368860055,0.004928208223077342,13.737853524907884,67.63206985922382,11.0,0.34,0.0,0.3351262923109741,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/eb/b8/ebb81a26f105a5f6abf6fef50d2bbc30.jpg,,,,2026-04-18,740,130.5,138.5,6.5,,87.66666666666667,90.79166666666667,36.5,10.0,/colorado-statistics-for-each-scratcher-game
32,5.0,331,100000,4.31,,Yes,Yes,"June 24, 2024",,"Sept. 11, 2026",2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/100000-super-bonus-2835/,https://static.coloradolottery.com/media/cache/25/7a/257ac4bc9b54d3e016804fa4e5a9239b.jpg,"$100,000 Super Bonus➞",445902,445902,2,2,https://static.coloradolottery.com/media/cache/25/7a/257ac4bc9b54d3e016804fa4e5a9239b.jpg,1921837.6199999999,1921837.6199999999,1475935.6199999999,1475935.6199999999,960918.8099999999,960918.8099999999,0.0,4.31,-3.226079004864676e-07,12.17,12.171074463907994,0.0,0.23201863633596398,0.23201863633596398,0.0,0.08216201478064997,0.08216201478064997,0.0,0.04626382317227601,0.013412976228304563,7.204937344944523,24.847645588323388,15.0,0.45,0.0,0.45232660209997,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/25/7a/257ac4bc9b54d3e016804fa4e5a9239b.jpg,,,,2026-04-18,663,103.66666666666667,129.0,101.0,,106.0,109.91666666666667,167.0,17.0,/colorado-statistics-for-each-scratcher-game
33,1.0,353,60000,4.6,,Yes,Yes,"Jan. 6, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2860/,https://static.coloradolottery.com/media/cache/d1/35/d135652e428c513575c4459523e46a59.jpg,Decade of Dollars➞,939531,939531,3,3,https://static.coloradolottery.com/media/cache/d1/35/d135652e428c513575c4459523e46a59.jpg,4321842.6,4321842.6,3382311.5999999996,3382311.5999999996,1440614.2,1440614.2,0.0,4.6,-1.3882967413351205e-07,9.03,9.027704493755365,0.0,0.21739133452819423,0.21739133452819423,0.0,0.11077012995847604,0.11077012995847604,0.0,0.033320906174676354,0.017650988262637664,10.003623023668212,18.883938948096006,11.0,0.38,0.0,0.38235294117647056,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/d1/35/d135652e428c513575c4459523e46a59.jpg,,,,2026-04-18,467,127.33333333333333,125.0,44.0,,92.66666666666667,97.25,68.0,6.0,/colorado-statistics-for-each-scratcher-game
34,5.0,358,50000,4.03,,Yes,Yes,"Dec. 9, 2024",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/denver-nuggets-2859/,https://static.coloradolottery.com/media/cache/ce/19/ce1952a978cdb25d602323a45c1c0bdc.jpg,Denver Nuggets➞,625411,625411,3,3,https://static.coloradolottery.com/media/cache/ce/19/ce1952a978cdb25d602323a45c1c0bdc.jpg,2520406.33,2520406.33,1894995.33,1894995.33,840135.4433333334,840135.4433333334,0.0,4.03,-1.3093126935557047e-07,8.71,8.708742929605302,0.0,0.24813899030553013,0.24813899030553013,0.0,0.11482713499333044,0.11482713499333044,0.0,0.04095953870173666,0.01910148897467177,8.13800659091174,17.44959442433209,10.0,0.44,0.0,0.43677923318703415,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/ce/19/ce1952a978cdb25d602323a45c1c0bdc.jpg,,,,2026-04-18,495,109.66666666666667,123.66666666666667,96.0,,110.16666666666667,109.87500000000001,166.0,16.0,/colorado-statistics-for-each-scratcher-game
35,1.0,360,50,4.82,,Yes,Yes,"Feb. 17, 2025",,"Oct. 30, 2026",2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/50-frenzy-2865/,https://static.coloradolottery.com/media/cache/21/17/2117ed1a9735473d5805d54cc71478e0.jpg,$50 Frenzy➞,547624,547624,4224,4224,https://static.coloradolottery.com/media/cache/21/17/2117ed1a9735473d5805d54cc71478e0.jpg,2639547.68,2639547.68,2091923.6800000002,2091923.6800000002,624.8929166666667,624.8929166666667,0.0,4.82,-2.576198964620121e-07,9.31,9.30650086029391,0.0,0.20746893311617487,0.20746893311617487,0.0,0.10745177108041645,0.10745177108041645,0.0,0.035087096035704805,0.017932821690199864,9.500003945477127,18.58667279624224,11.0,0.39,0.0,0.3926340390983756,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/21/17/2117ed1a9735473d5805d54cc71478e0.jpg,,,,2026-04-18,425,126.33333333333333,124.66666666666667,54.0,,92.0,99.25,76.0,7.0,/colorado-statistics-for-each-scratcher-game
36,5.0,371,140000,3.5,,Yes,Yes,"June 30, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,https://static.coloradolottery.com/media/cache/8e/78/8e78f4bafed38dc7687aae3ab6846945.jpg,Rocky Mountain Cube Bingo➞,1268342,1268342,8,8,https://static.coloradolottery.com/media/cache/8e/78/8e78f4bafed38dc7687aae3ab6846945.jpg,4439197.0,4439197.0,3170855.0,3170855.0,554899.625,554899.625,0.0,3.5,0.0,6.56,6.563538860517312,0.0,0.2857142857142857,0.2857142857142857,0.0,0.15235683390487062,0.15235683390487062,0.0,0.04095050730032692,0.02465059420112295,8.139855060915798,13.522054125988863,8.0,0.4,0.0,0.39754351969511603,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/8e/78/8e78f4bafed38dc7687aae3ab6846945.jpg,,,,2026-04-18,292,110.0,111.33333333333333,61.0,,105.83333333333333,97.04166666666666,67.0,9.0,/colorado-statistics-for-each-scratcher-game
37,3.0,372,50000,3.74,,Yes,Yes,"May 12, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/30x-2876/,https://static.coloradolottery.com/media/cache/f3/01/f30138d9d131e2b6aa0f86b0390804ef.jpg,30X➞,417312,417312,3,3,https://static.coloradolottery.com/media/cache/f3/01/f30138d9d131e2b6aa0f86b0390804ef.jpg,1560746.8800000001,1560746.8800000001,1143434.8800000001,1143434.8800000001,520248.96,520248.96,0.0,3.74,-5.638326185027321e-07,10.26,10.260505417061113,0.0,0.2673798299018546,0.2673798299018546,0.0,0.09746108591660654,0.09746108591660654,0.0,0.048626863563318454,0.01494008203854019,6.854808917141282,22.308073495208347,12.0,0.36,0.0,0.36231904486700595,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/f3/01/f30138d9d131e2b6aa0f86b0390804ef.jpg,,,,2026-04-18,341,99.66666666666667,127.0,14.0,,74.5,78.79166666666667,4.0,4.0,/colorado-statistics-for-each-scratcher-game
38,20.0,381,1000000,4.85,,Yes,Yes,"June 23, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/platinum-8s-2883/,https://static.coloradolottery.com/media/cache/4d/85/4d85967681b495f533a189881ade4b7b.jpg,PLATINUM 8s➞,346284,346284,2,2,https://static.coloradolottery.com/media/cache/4d/85/4d85967681b495f533a189881ade4b7b.jpg,1679477.4,1679477.4,1333193.4,1333193.4,839738.7,839738.7,0.0,4.85,-2.381693257276081e-07,4.85,4.84999884487877,0.0,0.20618561611739844,0.20618561611739844,0.0,0.20618561611739844,0.20618561611739844,0.0,0.05499808387732012,0.05499808387732012,6.060711133684425,6.060711133684425,7.0,0.54,0.0,0.5390463817009701,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/4d/85/4d85967681b495f533a189881ade4b7b.jpg,,,,2026-04-18,299,73.33333333333333,70.66666666666667,104.0,,109.16666666666667,89.29166666666667,29.0,6.0,/colorado-statistics-for-each-scratcher-game
39,2.0,382,20000,4.17,,Yes,Yes,"June 23, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/triple-play-2884/,https://static.coloradolottery.com/media/cache/6c/a6/6ca6796da15e784fa7a34f1a8b5f27f4.jpg,TRIPLE Play➞,517698,517698,2,2,https://static.coloradolottery.com/media/cache/6c/a6/6ca6796da15e784fa7a34f1a8b5f27f4.jpg,2158800.66,2158800.66,1641102.6600000001,1641102.6600000001,1079400.33,1079400.33,0.0,4.17,-3.05725309603416e-07,11.15,11.145184772171111,0.0,0.2398082267926626,0.2398082267926626,0.0,0.0897248471372985,0.0897248471372985,0.0,0.04945243208761941,0.01860407453059745,6.740396362368766,17.91556478843016,14.0,0.38,0.0,0.38053640911617564,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/6c/a6/6ca6796da15e784fa7a34f1a8b5f27f4.jpg,,,,2026-04-18,299,98.0,124.33333333333333,33.0,,83.83333333333333,84.79166666666666,16.0,2.0,/colorado-statistics-for-each-scratcher-game
40,1.0,384,10000,4.53,,Yes,Yes,"Aug. 4, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/black-cherry-slots-2888/,https://static.coloradolottery.com/media/cache/d6/43/d6433740345b8ee5e0dcaa7935cfd9a0.jpg,Black Cherry Slots➞,847892,847892,4,4,https://static.coloradolottery.com/media/cache/d6/43/d6433740345b8ee5e0dcaa7935cfd9a0.jpg,3840950.7600000002,3840950.7600000002,2993058.7600000002,2993058.7600000002,960237.6900000001,960237.6900000001,0.0,4.53,-1.9786767583739937e-07,9.6,9.604968341452192,0.0,0.22075059555578697,0.22075059555578697,0.0,0.1041127845975605,0.1041127845975605,0.0,0.03566122787761178,0.01652936995652247,9.34711670131548,20.165107648707355,11.0,0.38,0.0,0.3791010036579492,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/d6/43/d6433740345b8ee5e0dcaa7935cfd9a0.jpg,,,,2026-04-18,257,126.0,126.0,29.0,,85.66666666666667,91.66666666666667,43.0,3.0,/colorado-statistics-for-each-scratcher-game
41,5.0,388,100000,3.45,,Yes,Yes,"Sept. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/orange-cash-2892/,https://static.coloradolottery.com/media/cache/a7/4f/a74f56f4bc1216c893eb68d813069165.jpg,ORANGE CASH➞,729936,729936,6,6,https://static.coloradolottery.com/media/cache/a7/4f/a74f56f4bc1216c893eb68d813069165.jpg,2518279.2,2518279.2,1788343.2000000002,1788343.2000000002,419713.2,419713.2,0.0,3.45,-7.94193114493414e-08,7.91,7.910757815641335,0.0,0.2898550954838602,0.2898550954838602,0.0,0.12641013962313152,0.12641013962313152,0.0,0.04951249489015673,0.02408475134982159,6.732245258872525,13.839413871480419,10.0,0.4,0.0,0.39561303572797135,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/a7/4f/a74f56f4bc1216c893eb68d813069165.jpg,,,,2026-04-18,215,97.66666666666667,112.0,58.0,,98.5,91.54166666666667,41.0,4.0,/colorado-statistics-for-each-scratcher-game
42,10.0,389,250000,3.37,,Yes,Yes,"Sept. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/bonus-multiplier-bingo-2893/,https://static.coloradolottery.com/media/cache/74/7f/747fc09bfc5870cceec11b1be95d9616.jpg,BONUS Multiplier BINGO➞,570548,570548,4,4,https://static.coloradolottery.com/media/cache/74/7f/747fc09bfc5870cceec11b1be95d9616.jpg,1922746.76,1922746.76,1352198.76,1352198.76,480686.69,480686.69,0.0,3.37,-3.95267861567135e-07,6.11,6.112726833424469,0.0,0.29673602233472335,0.29673602233472335,0.0,0.16359311110255853,0.16359311110255853,0.0,0.04258685870637514,0.02669780273301086,7.827033283093739,12.484926423329112,7.0,0.41,0.0,0.4122499799765544,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/74/7f/747fc09bfc5870cceec11b1be95d9616.jpg,,,,2026-04-18,215,108.33333333333333,108.33333333333333,71.0,,94.5,95.54166666666666,52.0,4.0,/colorado-statistics-for-each-scratcher-game
43,3.0,394,30000,3.11,,Yes,Yes,"Oct. 27, 2025",,"July 24, 2026",2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,https://static.coloradolottery.com/media/cache/45/0b/450b41c32e76e2385580cac868505270.jpg,Ornament Drop➞,193200,193200,2,2,https://static.coloradolottery.com/media/cache/45/0b/450b41c32e76e2385580cac868505270.jpg,600852.0,600852.0,407652.0,407652.0,300426.0,300426.0,0.0,3.11,0.0,8.21,8.208360655737705,0.0,0.3215434083601286,0.3215434083601286,0.0,0.1218270056519742,0.1218270056519742,0.0,0.05595308911157972,0.01999683585028522,5.957187717857353,16.665508760161146,10.0,0.33,0.0,0.3275349004413733,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/45/0b/450b41c32e76e2385580cac868505270.jpg,,,,2026-04-18,173,71.66666666666667,119.66666666666667,1.0,,85.83333333333333,69.54166666666667,2.0,2.0,/colorado-statistics-for-each-scratcher-game
44,3.0,398,30000,3.82,,Yes,Yes,"Dec. 8, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2901/,https://static.coloradolottery.com/media/cache/c6/2e/c62e512a09d3bca578c2019252275378.jpg,LOTERIA™➞,314093,314093,3,3,https://static.coloradolottery.com/media/cache/c6/2e/c62e512a09d3bca578c2019252275378.jpg,1199835.26,1199835.26,885742.26,885742.26,399945.08666666667,399945.08666666667,0.0,3.82,-2.1669641543631675e-07,8.21,8.21281649360339,0.0,0.2617801614388645,0.2617801614388645,0.0,0.12176090879162552,0.12176090879162552,0.0,0.040672524176778094,0.017188224037243755,8.195327010884006,19.39054844377527,10.0,0.37,0.0,0.3683064754737109,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/c6/2e/c62e512a09d3bca578c2019252275378.jpg,,,,2026-04-18,131,111.66666666666667,125.33333333333333,18.0,,81.33333333333333,84.08333333333333,15.0,7.0,/colorado-statistics-for-each-scratcher-game
45,5.0,399,100000,3.43,,Yes,Yes,"Dec. 8, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-grande-2902/,https://static.coloradolottery.com/media/cache/80/fe/80fe68a619d9934de443779512909bbd.jpg,LOTERIA™ Grande➞,629334,629334,4,4,https://static.coloradolottery.com/media/cache/80/fe/80fe68a619d9934de443779512909bbd.jpg,2158615.62,2158615.62,1529281.62,1529281.62,539653.905,539653.905,0.0,3.43,-2.8722112191055903e-07,7.42,7.419603758928142,0.0,0.29154527324233365,0.29154527324233365,0.0,0.1347780868751491,0.1347780868751491,0.0,0.047878297605112946,0.02464049371405381,6.9620195892526375,13.527238478567414,9.0,0.39,0.0,0.3938942331078029,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/80/fe/80fe68a619d9934de443779512909bbd.jpg,,,,2026-04-18,131,101.33333333333333,111.66666666666667,55.0,,91.5,89.875,30.0,2.0,/colorado-statistics-for-each-scratcher-game
46,2.0,402,20000,4.43,,Yes,Yes,"Jan. 5, 2026",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/sapphire-7s-2906/,https://static.coloradolottery.com/media/cache/be/b3/beb3362b0f5c634924810abd449bf4e9.jpg,SAPPHIRE 7s➞,433504,433504,4,4,https://static.coloradolottery.com/media/cache/be/b3/beb3362b0f5c634924810abd449bf4e9.jpg,1920422.72,1920422.72,1486918.72,1486918.72,480105.68,480105.68,0.0,4.43,-3.749174556965666e-07,11.66,11.659838255294346,0.0,0.225733718943024,0.225733718943024,0.0,0.08576448301467074,0.08576448301467074,0.0,0.04235940223518986,0.01580641697649455,7.869027064355792,21.085781789462963,14.0,0.39,0.0,0.3941300401682547,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/be/b3/beb3362b0f5c634924810abd449bf4e9.jpg,,,,2026-04-18,103,109.0,126.33333333333333,56.0,,89.66666666666667,95.25,47.0,8.0,/colorado-statistics-for-each-scratcher-game
